Scenario_1,Scenario_2,Scenario_3,Scenario_4,Scenario_5,Scenario_6,Scenario_7,Scenario_8,Scenario_9,Scenario_10,Scenario_11,Scenario_12,Scenario_13,Scenario_14,Scenario_15,Scenario_16,Scenario_17,Scenario_18,Scenario_19,Scenario_20,Scenario_21,Scenario_22,Scenario_23,Scenario_24,Scenario_25,Scenario_26,Scenario_27,Scenario_28,Scenario_29,Scenario_30,Scenario_31,Scenario_32,Scenario_33,Scenario_34,Scenario_35,Scenario_36,Scenario_37,Scenario_38,Scenario_39,Scenario_40,Scenario_41,Scenario_42,Scenario_43,Scenario_44,Scenario_45,Scenario_46,Scenario_47,Scenario_48,Scenario_49,Scenario_50,Scenario_51,Scenario_52,Scenario_53,Scenario_54,Scenario_55,Scenario_56,Scenario_57,Scenario_58,Scenario_59,Scenario_60,Scenario_61,Scenario_62,Scenario_63,Scenario_64,Scenario_65,Scenario_66,Scenario_67,Scenario_68,Scenario_69,Scenario_70,Scenario_71,Scenario_72,Scenario_73,Scenario_74,Scenario_75,Scenario_76,Scenario_77,Scenario_78,Scenario_79,Scenario_80,Scenario_81,Scenario_82,Scenario_83,Scenario_84,Scenario_85,Scenario_86,Scenario_87,Scenario_88,Scenario_89,Scenario_90,Scenario_91,Scenario_92,Scenario_93,Scenario_94,Scenario_95,Scenario_96,Scenario_97,Scenario_98,Scenario_99,Scenario_100
0.44242468,0.20675316,0.3923628,0.9136118,0.45848814,0.2129108,0.044982057,0.79347014,0.33591896,-0.30395442,0.6570448,0.26184976,0.4912591,0.48913687,1.253523,0.7170383,1.1033058,0.37355155,-0.24456605,-0.06231021,0.0070681293,0.50292027,0.22597176,0.06383766,0.080570705,0.5176706,0.35459495,-0.031520568,0.5928774,0.66324407,0.24769044,0.6542036,0.44540337,-0.07932302,0.34596515,0.982469,0.09172599,0.7669064,0.34199935,0.18196237,0.78087026,0.5712684,0.17840204,0.4198984,1.1113458,0.20846814,0.4361969,0.4498912,0.29465434,0.43127796,0.40509075,0.09372221,0.6242674,0.24354336,0.84991294,0.36770898,0.7988006,0.2840901,0.039623413,0.37943494,0.6223543,0.7184701,1.1755432,0.5704078,0.3684487,0.3817102,0.06166141,0.71816796,-0.19942868,0.34500846,0.38259682,0.4496013,0.27363357,0.35247728,0.3639165,0.45641387,0.4363538,0.482328,0.11786677,0.6639247,0.56995,0.18104047,0.37321955,0.55838495,0.54168457,0.06668473,0.6542363,0.5725019,0.57701576,0.47334522,0.57692707,0.06248756,-0.16826284,0.49538288,0.44959515,0.7501014,0.4111782,0.73381215,0.6650057,0.44005245
0.28874624,0.8073366,0.57681054,0.39201042,0.4838496,0.2200775,1.0849929,0.060995765,0.45799965,0.48351294,0.34511608,1.0909935,0.4705791,0.21905962,0.9446963,0.620333,0.44279185,1.0153301,0.6587279,0.31232384,0.13600747,0.33029494,0.35008404,0.481212,0.91945106,0.34357154,0.65011704,0.2704725,0.4776307,0.34435132,1.1163516,0.68229353,0.5395789,0.55188507,0.0538849,0.073550284,0.9258428,0.053475816,0.74513817,0.8022601,0.6001679,0.7072608,0.090167,0.3561111,0.36884555,0.52905,-0.3714762,0.7895291,0.61288905,1.1994873,0.4186722,0.34577665,0.027406389,-0.030464739,0.2784749,0.5600346,0.38464454,1.1760242,0.9778546,0.07626361,0.36619017,0.22940265,0.6159905,0.6123182,0.60962933,0.73691434,0.6958706,0.4306863,0.26351646,-0.09169245,0.28534532,0.6861715,0.9065521,0.28959054,0.5848139,0.63220793,0.443419,1.006513,0.5978035,0.27545226,0.9051628,0.084587276,0.40070748,0.1128014,0.38237065,0.44139394,0.30811417,0.19276159,0.5105065,0.2754179,-0.10894194,0.6575408,0.6136688,0.7839887,0.6346014,0.60605747,0.6950138,0.80123013,0.48896286,0.37232193
0.37773073,0.442914,0.3358627,0.19891286,0.19273794,-0.0057883216,0.3532301,0.22240454,0.5094719,0.3482401,0.6707294,0.22144328,0.2932997,0.23447901,-0.48835754,0.0479311,0.33739662,-0.56279546,0.25468245,0.049109556,-0.07330545,-0.054246582,0.14667927,0.66420513,0.77607614,-0.06194698,0.53371555,0.7217178,0.5445152,0.23428895,-0.117446266,-0.063636445,0.16189252,0.17828016,0.90300304,-0.087701954,-0.6279755,-0.11396534,0.09734594,0.2703033,0.06151372,0.33643937,0.1529374,0.2903468,0.016400991,0.28501877,0.46272066,0.5056176,0.0009821262,-0.19505411,-0.10905977,0.09031567,-0.12710689,-0.17076169,0.20325941,0.06852022,0.12762912,0.2517162,-0.18173721,0.3631017,0.77197826,0.09445495,-0.32152948,0.37459946,-0.24042676,0.883865,0.5258391,0.1040549,0.18403837,0.26514643,0.10901769,0.079103485,0.22673786,0.077665135,0.07453546,0.107784174,0.03693299,0.18133117,0.40267357,0.13674724,-0.37982517,0.04524651,0.014933597,0.388904,-0.24515493,0.37183303,0.44685495,0.10002565,-0.337397,-0.069658905,0.42486456,0.24430378,0.113805495,0.025714807,0.6392597,0.14287947,0.054647885,0.17755541,0.103597745,0.39597255
0.10586566,0.24183887,-0.066356055,0.5399256,-0.21891105,-0.17474276,0.16327935,-0.037214767,0.17866945,0.065575585,0.2336044,0.23974665,-0.2697836,0.20435296,-0.2902372,0.16840723,0.40343392,0.05724542,0.21705443,0.42810774,0.3426968,0.3900842,0.47750244,-0.31042296,0.16788043,-0.18861061,0.25703132,-0.022537546,-0.30001542,0.006721314,-0.14084908,0.64659107,0.42640135,0.6033654,0.18187357,0.079893574,0.47552875,0.4751002,-0.47016117,0.4197012,0.22181994,0.2781685,0.44448078,0.13339224,0.17598328,0.43756357,0.4423109,-0.14355168,0.38240486,0.043519337,-0.30981252,0.55943185,-0.21214509,0.118973665,0.013476531,0.15855967,0.1670115,0.8862796,0.7028295,-0.2409204,0.33012387,-0.3750463,-0.03391553,0.013128781,0.18142828,0.32595032,-0.06985836,0.2585993,0.3945605,0.59957266,0.09743969,-0.250121,0.5036696,0.6147497,0.040525965,-0.23123331,0.28586984,0.32197136,-0.421929,0.64527285,-0.27981424,0.13670209,0.08531876,1.065978,-0.41949338,0.09076562,0.57754415,0.28383166,0.8023728,0.49018508,0.6355062,0.12849282,1.1893611,-0.2977733,1.0030268,0.0051428312,-0.44012362,0.32541832,0.21013896,0.02630366
0.52144253,0.52552646,0.6288895,0.8467434,1.5403069,0.001605819,1.2455834,0.34923887,0.30663806,0.26812774,0.7622349,0.63641953,1.0073999,0.4982087,0.75364345,0.61492074,1.1698215,0.46626586,0.26480526,0.92212033,1.0349663,0.49929714,0.46980298,1.0824258,0.14521621,0.19006175,1.109494,0.47048396,1.1908042,0.40791118,0.030042011,0.90111095,0.69232976,-0.07393073,0.8481712,0.6715055,0.63269067,0.9588314,1.1229368,1.0645345,0.9750896,0.37660623,0.50549906,1.0076022,0.4692574,1.2228843,0.3768406,-0.12522808,0.23702784,0.9799205,0.15112616,0.80847454,0.99004143,0.62491566,0.57841647,0.93885595,1.3127828,-0.13672091,0.7899118,0.80058986,0.5077701,0.62496036,0.83778524,1.1310899,0.5008966,1.3617163,0.62558514,0.86447304,0.6976339,1.1251042,0.77588004,0.7582491,0.5609546,0.9875154,1.3100262,0.43013638,0.30231535,0.48375702,1.2316787,0.6752444,0.7759594,1.0294716,0.52397394,0.7397096,0.10445756,1.0052938,0.33623236,0.5758898,0.9735011,0.7962678,0.6712989,0.7771371,0.7404379,0.4960757,0.28500855,0.7605155,1.3011192,0.5306933,0.7644642,0.5546369
0.3711825,0.056961413,0.51303566,0.25970644,0.65708685,0.54184276,0.0623215,-0.20001878,0.5038522,-0.13562946,0.9748372,0.5571593,0.73286766,-0.20082216,0.6914644,0.4010853,0.30560482,0.92512834,-0.072874114,0.19870055,0.9253142,1.0503345,0.7467926,0.23073146,0.34284216,0.5583469,0.36673152,0.11755184,0.70441467,-0.08065877,0.081868626,0.31670597,0.09870005,0.46490046,0.81475306,0.6045048,0.6935123,0.6324458,0.58301604,0.84969115,0.8216304,0.53093237,-0.124500446,0.6615971,0.43132427,0.5470348,0.2327946,0.300034,-0.17235771,0.8998356,0.67105293,0.9049122,0.16323274,0.067279376,-0.075290486,0.532209,0.4122383,0.5158425,0.24502784,0.12046513,0.3924525,1.1886262,0.03682811,-0.019319143,0.50820816,0.15742792,-0.25454494,0.20412943,1.1512934,0.20571925,0.7563639,0.30677983,0.14423059,0.8739608,0.7094179,0.4674997,0.44657862,-0.5312207,0.37038064,0.2430452,0.02216002,0.5048055,0.5988415,0.66196764,-0.19076799,1.2209189,0.53251266,0.2594584,0.047042195,1.0159389,1.0135288,0.5050252,0.05345344,0.9396169,0.264867,0.08532277,0.3366712,0.7408145,0.2307554,0.5807011
-0.3458099,-0.5233162,-0.4093493,-0.24107131,-0.847555,-0.7546153,-0.63691527,-0.27794394,-0.3037564,-0.055286445,-0.2858502,0.013541961,0.02633428,-0.28863728,-0.5255811,-0.7550333,-0.11533548,-0.78535515,0.13910988,-0.621284,-0.38480806,-0.66320074,-0.5919528,0.12492102,0.33587596,-0.4848362,-0.016939506,-0.36210114,-0.25579643,-0.3126699,-0.034581132,-0.87358373,-0.0136492215,-0.33185586,-0.5402718,-0.54432404,-0.10784157,-1.0250698,-0.44542974,-0.28370607,-0.4997365,0.038227797,-0.4207103,-0.3806023,-0.7121444,-1.0306175,0.06771411,-0.31643176,0.2075488,-0.78392816,0.26416293,-0.28959122,-0.26919734,-0.40894496,0.275778,-0.59913903,-0.021512209,0.14599639,-0.3650208,-0.48186326,-0.34045106,-0.5962535,-0.515541,-0.41927233,-0.47518018,0.0015201168,-0.41139692,-0.14883341,-0.62959576,-0.5828258,-0.48366636,-0.20481414,-0.5382942,0.1324784,-0.39442876,-0.23292023,-0.36300647,-0.3549669,-0.017121099,0.27187255,-0.5131895,-0.02889335,-0.4206055,-0.04490178,-0.8291552,-0.63624555,0.024717638,-0.32493883,-0.21562761,-0.23813829,-0.56252027,0.061777845,-0.19427814,0.07026733,-0.09644905,-0.35968012,-0.19450487,-0.47291866,-0.27912474,-0.51592344
-0.23535594,-0.1905608,0.22824165,0.38628614,-0.08920929,-0.18135151,-0.30161187,0.28538293,-0.08857593,0.4192924,0.5112645,0.2898228,-0.15069282,-0.13907443,0.23505497,0.19995615,0.06285174,0.12688774,-0.26528466,0.15862422,0.34383273,0.3337526,0.68194103,-0.21288107,0.21715714,0.35264125,-0.28079113,0.48865744,-0.075511284,-0.36899197,0.1068729,-0.20440795,-0.2216339,0.25008166,0.27261108,-0.02267387,0.43595323,0.31948894,-0.1477465,0.2968067,-0.1856945,-0.08776793,0.3540167,0.23898126,-0.36469194,-0.19809797,-0.1552327,0.02277612,-0.09316569,0.33763027,0.072119616,0.061707377,-0.37080196,0.086845465,-0.39899415,-0.17838672,-0.102313444,-0.16997157,0.50073314,-0.32910654,0.2144458,-0.2325246,-0.55748755,0.0073343883,0.5081838,-0.11123203,-0.59660625,0.0006953953,0.538829,0.2684062,-0.0062624402,-0.11813241,0.55719346,0.42077643,-0.41547847,-0.040680684,0.02410585,0.2938442,-0.08806811,0.0029062016,0.14509058,0.113854125,0.3404668,0.33711076,-0.026365625,0.3757639,0.254978,0.16723265,0.528303,-0.3564247,0.13180923,-0.39108497,0.34058496,0.14927857,0.23061173,0.029116206,0.35334247,-0.12473767,0.009910873,0.21516469
0.53180385,0.37568784,-0.033314683,0.1814221,0.14379004,0.9902771,0.4257651,0.5156301,0.34554392,0.11219671,0.7018536,0.32716882,0.5177855,0.6385061,0.31232637,0.49737763,0.35570973,0.8722045,0.33437252,0.3905881,0.50865024,0.38693464,0.09551608,0.54142755,0.21266009,0.47038156,0.6731586,0.5194668,-0.018574618,0.6150542,0.1252417,0.83530587,0.41490668,0.14623123,0.09964935,0.5999951,-0.20988692,1.037519,0.48820138,0.6422185,0.4757151,0.2560776,0.2945696,0.13169211,0.6122867,0.24845706,0.7484045,-0.030633837,0.23456183,-0.12262966,0.25067484,0.6404113,0.3542691,0.5617872,0.28599495,0.37544453,0.58067507,0.18090817,0.00451692,0.4659179,0.526688,0.4918583,0.13468236,0.15012114,0.09787935,0.6487403,0.8821518,0.44989657,-0.445409,0.778138,0.61588323,0.0023128134,0.18558212,0.40353203,0.2003165,0.008794757,0.30264157,0.10961131,0.2917614,0.7055683,-0.0768115,0.77121043,0.010562861,0.79131716,0.71749705,0.84509915,-0.0442404,-0.12512454,0.4636705,0.25552288,-0.13608575,0.3108874,0.37722576,0.065507725,1.1516428,0.43690687,0.45969057,0.24730767,0.30294794,0.73782325
0.601733,0.5102783,0.4189488,0.32139525,0.6415469,0.79643714,1.2674199,0.5795025,0.6973125,0.7975988,0.6550228,0.5055947,0.8673751,1.32896,1.5581924,0.63268894,0.6695227,1.2606871,0.9055367,0.7402414,0.6713361,0.7756087,0.53251016,0.72970223,0.5763989,0.9537571,0.2840965,0.965679,1.2934726,0.9989426,0.54287034,0.79298544,0.7595443,0.2149012,1.2697011,0.7271444,0.3168583,1.0916072,0.7029792,0.9476472,1.3342422,0.5928737,0.6569487,0.574349,0.4875511,0.6717566,0.8781418,0.26616722,1.0185975,0.471173,0.123369746,0.89243305,1.7306311,0.18839231,0.81217206,0.5977505,0.46944526,0.5985212,-0.030543275,0.8695241,0.82639366,1.0348779,1.6907716,0.6529359,0.43668625,0.501953,0.86028653,0.37846157,0.22391905,0.7453149,0.50862914,0.58007944,0.4920052,0.37250805,0.5959527,0.5778272,0.62470764,0.47593027,0.4680861,0.77515465,0.6725577,0.5025695,0.8668232,0.8937904,1.9302142,1.0161697,0.66752267,0.17212617,0.20998259,0.61101985,-0.014225653,1.1163739,0.5306231,1.2724216,0.6375152,1.0724174,0.9728728,0.76510435,0.3146327,1.0926867
0.06983734,0.83109486,0.5511415,0.034106422,0.9054796,0.9770887,0.0414558,0.30941886,-0.17790473,0.26746088,0.14199664,0.6328025,0.6388713,0.10212292,0.6783678,0.6976216,0.03699327,0.34096345,0.42359155,0.44598824,-0.149822,0.19711782,0.19422662,0.69307333,0.00984595,0.42973608,0.42689,0.16122891,0.8182874,-0.1718042,0.89581525,-0.12586227,0.2435648,0.29172298,0.17883651,0.3873378,0.21807261,0.6346509,0.76428634,0.9084672,0.09337091,0.032561578,-0.0043008225,0.18191229,0.48875177,0.038938347,0.28614664,0.2080192,0.4025496,0.56697357,0.8169863,0.5209026,0.8648363,0.45154452,0.7539745,0.82337666,0.07839277,0.26203156,0.51779294,0.55410707,0.22423247,0.6115886,0.20561916,0.054708585,0.5500885,0.9675504,0.023689197,-0.20407088,0.06396098,0.5896534,0.63303494,0.49203616,-0.053482648,-0.028131662,0.03392173,0.08262435,0.04807172,0.39797238,0.38293436,-0.060049698,0.4641337,0.2962676,0.3710811,0.2282436,0.6824518,0.3908681,0.027540391,0.28687668,0.5605632,0.08180247,0.060831197,0.61604524,-0.01840647,0.0202127,0.3976654,0.2095883,0.1346569,0.38629988,0.59537673,0.5641132
-0.077057585,-0.21811742,-0.3944738,-0.78054893,-0.39248997,-0.16822724,-0.1757367,-0.4710138,0.014378059,-0.084256664,-0.026840385,-0.24171783,-0.24857531,-0.37024555,-0.99214804,-0.24426442,-0.95447403,-0.43571058,-0.33907354,-0.28120872,0.017054502,-0.2779642,-0.42097396,0.07687637,-0.13863495,-0.5251899,-0.6361583,-0.3824181,-1.1517724,-0.4681808,-0.13245405,-0.31887746,-0.39902002,0.1698343,-0.81925774,-0.33904064,-0.36868936,-0.69714653,-1.0409914,-0.7384558,-0.113716304,-0.59508556,-0.317989,-0.16151614,-0.18508014,-0.71660054,-0.18409704,-0.2426556,-0.3113718,-1.1364101,0.30289635,-0.28027835,-0.7729714,-0.42591897,-0.14861871,-0.7378729,-0.23555507,-0.922891,-0.26145905,-0.42615262,-0.22810157,-0.4596247,-0.5067139,-0.20713519,-0.1789753,-0.61194366,0.15888673,-0.005257819,-0.25319725,-0.46606958,-0.72068834,0.1432799,-0.73155963,-0.6412777,-0.59667796,-0.49710104,0.12124344,-0.060465217,-0.87635016,-0.11117194,-0.74543077,-0.78181195,-1.0618469,-0.20445572,-0.7866329,-0.24713469,-0.35523432,-0.4763875,-0.70124894,-0.5372167,0.25065276,-0.086188786,0.1622697,-1.1049749,-0.40117264,-0.16771124,-0.91589874,-0.23361011,-0.7537762,-0.4164368
-0.72320676,-0.57140934,-0.94369113,-0.40330467,-0.053299226,-0.9355019,-0.61685395,-0.6901209,-0.16800807,-0.46508965,-0.617578,-0.0065129697,0.22156599,-0.06697477,-0.17263748,-1.0999182,-0.42827702,-0.9509858,0.08128733,-0.3533046,-0.5979209,-0.7097373,-0.5561056,-0.45245126,-0.48592448,-0.75189126,-0.77353776,-1.1732254,-0.7275875,-0.43339312,-0.234132,0.08345683,0.30774045,0.25034273,-0.40741035,0.032817766,-0.39221814,-0.6673706,-0.69734466,-0.332734,-0.16830842,0.5010451,-0.5713159,-0.35457084,-0.21971326,-0.56084305,-0.28504425,-0.39460295,-0.12870727,-0.9628494,-0.30439046,0.10657518,-0.72947276,-1.0161577,0.7272319,-0.27627063,-0.23944665,0.01670144,0.46747026,-0.0064834384,-0.44559523,-0.54303795,-0.01767073,0.10930963,-0.2327463,-0.6377834,-1.1838576,0.024681943,-0.0014614798,-0.7680374,-0.22039145,-0.23389912,-0.7382382,-0.5358557,-0.73863643,-0.3192485,-0.66520864,-0.37362477,-0.32531446,-0.99956614,-0.47336498,-0.55723983,-0.23654982,-0.61975783,-0.47549874,-1.0911647,-0.48598817,-0.4063087,-0.47835568,-0.1404514,-0.508317,-0.685619,-0.655417,-0.61199534,-0.5709186,-0.7312223,-0.41606903,-0.45332465,-0.61092055,-0.8949348
0.99262077,0.5072681,0.7383984,0.6081478,0.1124989,0.60554695,0.20113072,0.83043104,0.10075399,0.98724455,0.54587585,-0.030019935,0.19698544,0.30413818,0.64247644,0.5777752,0.7899187,-0.019759344,0.6962527,-0.14069976,-0.11137037,0.21919341,0.66229314,0.5069301,0.50452685,0.3790176,0.929679,0.47749215,0.62691736,0.2486186,0.86433953,0.17806752,0.8232693,-0.020160608,0.3123504,0.25853235,0.29932165,-0.087043464,0.7851101,0.10803658,0.42711866,0.39646196,0.41257262,0.23181379,0.8680157,-0.17123815,0.8505565,0.58947045,0.2641937,0.5258399,0.526498,0.77223265,0.94224524,0.44113922,0.8040195,0.7584744,0.77206665,0.5460527,0.42779666,0.6098306,0.45482558,0.4960618,-0.091126926,0.53015196,-0.11175423,1.1552151,0.7186274,0.34247595,0.35782063,0.7344483,0.5654457,0.68568146,0.5599327,0.75902593,0.017746314,0.4414183,0.20878093,0.46152753,0.058360033,0.44266182,0.32288748,0.42599863,0.7243561,0.99280304,0.6805814,0.14535522,0.08418854,0.26268804,0.8970672,0.5197255,0.29708576,0.724062,0.16447838,0.40619063,0.8608757,0.55048335,0.7708425,0.00627807,0.7343035,1.1492445
-0.31886312,0.5139816,0.40526605,-0.13557856,-0.00010390906,0.48992646,0.07557057,0.23045169,0.41215217,0.025357353,0.23434001,0.22943541,0.6104882,0.34981996,0.52517754,0.29090613,0.065872684,-0.4421244,0.20024116,0.3403,0.5440202,-0.07111532,0.13396603,0.5608836,0.36405936,0.1866733,0.34490705,0.77399373,0.26120237,0.6545103,0.26636395,0.04213203,0.5665221,-0.27954668,0.5108896,-0.13250968,-0.06736694,0.32929608,-0.1697587,0.11253794,0.526583,1.0274911,0.29620758,-0.15471373,0.2541858,0.23260108,0.7044192,0.23447382,0.28247464,0.045729466,0.54957277,0.07709303,0.12950583,0.369158,0.3629973,0.41450572,0.3915626,0.36887404,0.33132595,0.72968775,0.3968937,0.68973684,-0.13079517,0.5313509,0.31056514,0.7990666,0.83209366,-0.26446718,-0.46663153,0.4841506,0.46626952,0.064721525,0.5782433,0.25012818,0.9182895,0.5197278,0.5485672,0.20546706,0.42433915,0.07726814,0.9928952,0.30348438,0.26448286,0.64220244,0.09752288,0.33435023,0.33037668,-0.21695775,0.40782362,0.0471352,-0.35962677,0.00010899827,0.39959517,0.54007024,0.30873308,0.16763277,0.4815826,0.025393695,0.20081675,0.5556699
0.09710332,0.29476923,0.18473396,0.1963192,0.5422405,0.45100385,0.11492269,-0.3077888,0.003732067,0.3580476,0.01304394,0.18479213,0.33838207,0.08485637,0.51911753,0.49976796,1.0340776,0.28705275,-0.24535988,0.088589445,0.08377675,0.32710984,0.2414263,0.6855758,0.19413096,-0.08569712,0.0052154837,-0.23318268,0.5755722,0.6748319,0.5180288,0.17442605,0.27433562,0.0877646,-0.52624786,-0.11441992,0.161716,0.8690025,0.6723963,0.60344714,0.117441975,0.69179505,-0.15744184,-0.11426759,0.4889821,-0.057951573,-0.13184051,0.14186527,0.007503733,0.32694456,0.28040084,-0.031715132,0.1619761,0.02075686,0.62211597,0.27835816,0.3367703,0.47039998,0.34542447,0.6240931,0.48468798,1.1430026,-0.20399539,0.40696636,0.46397483,0.21903577,0.14986487,0.54227066,-0.18204045,-0.08584749,0.2557127,0.5579214,0.14805648,0.24068797,0.46626377,0.25035825,-0.17175779,0.27315632,0.32872516,-0.13566904,0.12381064,0.20910063,0.3669859,0.15006046,0.75440675,-0.013318676,-0.28017634,0.45240164,0.6769173,0.022170985,0.22411744,0.13613436,0.30937928,-0.014370014,-0.050613824,0.47761828,0.5342047,0.13770214,0.32473654,-0.090058774
0.15915477,0.20395894,0.21496111,-0.31468007,0.05410128,0.76853746,0.52436846,-0.04400294,-0.3236736,0.08346305,0.72747433,0.54147923,0.7022208,-0.45328623,0.19707978,0.22249205,0.20459595,0.43371466,0.744256,0.57888,0.20401755,0.36333513,0.11742477,0.9054773,-0.08004741,-0.22852248,-0.0126814665,0.5664225,0.3037233,0.20499724,0.5214166,-0.06976198,0.11394393,-0.22684573,-0.39936262,-0.18062347,0.0914794,0.34205508,0.43693826,0.4433747,0.36624265,0.29729724,-0.26721495,0.24489887,-0.046933025,0.16858253,-0.033635676,-0.03335827,0.1247862,0.18824735,0.7982295,-0.008872383,-0.050560072,0.84739405,0.1946355,0.1790525,0.2934802,0.18078981,0.24184158,0.32885203,0.37907574,0.74001896,-0.50403523,-0.18184318,0.69004256,0.72725517,0.56704587,0.056324486,0.0448771,-0.21123311,0.62971765,0.48756963,-0.05044144,-0.14881307,0.44887754,0.26783505,-0.12558384,0.21480064,0.33562434,0.2087589,0.0041358513,0.10495238,0.15732057,0.48831263,0.41410396,0.30450585,0.17372389,0.4784906,0.6764503,-0.2724489,0.16011697,0.5597318,0.4244785,0.30854863,-0.07153636,0.8225869,0.5601594,0.105554774,0.34474045,0.49212244
-0.6125325,0.18214902,0.3214505,0.07217711,0.19253954,-0.40551212,-0.42140916,-0.6986133,-0.17292358,0.17082867,0.22848792,0.0372744,0.04104388,0.34434435,0.48874736,0.067574024,-0.50385904,-0.04489326,-0.0749483,0.2330002,-0.14620873,0.25918353,-0.67105895,0.32061332,-0.10769902,-0.34269392,0.19733976,-0.53478396,0.10096337,0.15338127,-0.48066506,0.59627855,0.12566258,0.01476813,-0.1374729,0.3143772,-0.30880272,-0.23525047,0.24511631,-0.29391986,0.18328282,-0.031637512,-0.17763169,0.06539904,0.14908163,0.54763377,-0.3360733,-0.18111989,-0.06800062,-0.21861519,-0.6279481,0.18435685,-0.27238277,-0.24380878,0.06699651,0.16081819,0.20744564,-0.20288019,0.4565997,-0.15868838,-0.5611756,-0.48614717,-0.5059784,-0.11783815,0.030861918,0.1714189,0.31722108,-0.113976136,0.10660808,-0.36972436,0.18972492,-0.37282115,-0.049594495,-0.19902672,-0.05388786,-0.65270144,-0.63176256,0.25435114,0.100264385,-0.5898913,0.020340424,0.023873083,-0.58738106,0.07495534,-0.14349952,0.17058663,-0.5666289,-0.016257696,-0.2239595,0.20673798,-0.16031101,-0.45799038,0.4040538,-0.4001214,-0.23262386,-0.07283713,-0.15663013,-0.45741418,-0.1707326,-0.3300915
-0.025735173,-0.25193807,-0.1677431,0.053972755,-0.45029685,-0.23662536,-0.44394386,0.21088617,0.3407065,0.39718458,0.5297516,0.07788791,0.07447585,0.92826426,-0.024901291,-0.11872604,-0.53307104,0.44927123,-0.1860341,0.035218272,0.082544275,0.27041137,0.010678118,-0.035838917,-0.10740968,0.33868873,0.49466208,0.53946537,0.40101126,0.15630369,0.46357647,0.3461753,0.52594733,0.10541869,0.74524105,0.7844843,0.07146405,0.14514877,-0.66781175,0.33582044,0.23207363,0.42171124,-0.014394116,0.24829523,0.40944,-0.39182416,0.48112327,0.20843346,0.5181764,-0.24529816,-0.19756903,-0.10915057,0.13341469,-0.6145201,0.87357455,-0.3096607,-0.30422318,0.08265188,0.5747558,0.63148713,0.43611315,0.052490152,0.10610981,0.42198265,-0.029317372,0.06877322,0.17097203,0.57921195,0.009585869,0.39484626,-0.15494926,-0.11122421,0.39005026,0.14711574,-0.27467287,-0.005108208,-0.30563083,0.7064078,-0.24146241,0.43270522,0.60763097,-0.17594256,0.8512016,0.25766072,0.27592874,0.54789495,0.07534785,-0.51235485,-0.03321124,0.3762652,0.037704874,-0.13965774,0.11513773,-0.06531632,0.36648172,0.16699913,0.5335136,-0.35200784,-0.02192179,0.25929403
0.10639818,0.1845026,0.4888483,0.24698271,-0.26354057,-0.22282255,-0.17607652,0.14989409,-0.009133462,0.50778335,-0.20159625,-0.33938625,-0.06252775,0.027607452,0.2587277,0.053508192,-0.1758711,0.0062622926,0.036601834,-0.068093166,-0.53505874,0.103281006,0.358609,-0.122887924,0.5260982,-0.23289116,0.79665315,-0.25021726,0.11886144,0.19801609,0.06394913,0.13289161,-0.3540637,-0.21403664,-0.2174358,-0.56753063,-0.3176435,0.04031893,0.3418774,-0.054522064,-0.42455006,-0.29690132,0.21752116,0.3416979,0.7538973,-0.33987844,0.30405203,0.09384622,-0.14831842,0.11647612,0.12553956,-0.38170794,0.13904954,-0.07175287,0.0708566,-0.07193298,0.16127467,0.18052933,0.37116334,-0.31858218,-0.23030387,-0.1826668,-0.649731,0.015808534,-0.21414083,-0.090860836,0.97711724,0.14101042,-0.0037722276,-0.027331421,-0.2010565,0.03560238,0.08324403,-0.1463609,-0.13543586,-0.30267462,0.33043417,0.08274328,0.06255297,-0.011279048,-0.15375037,-0.4963059,0.034611214,0.18071122,0.029661758,-0.5428516,-0.392309,0.32733023,0.21977636,0.0979491,0.3726894,0.08580506,0.16111213,0.24041283,0.014812667,0.17942853,-0.43471494,-0.42426488,0.084218755,0.017936185
0.3641934,0.49319035,0.49180388,0.6224293,0.8885566,0.65631217,0.938137,0.11509543,0.22163616,-0.09194133,0.22600593,0.5914789,0.61634547,-0.08622651,-0.28210354,0.25183746,0.30479342,0.28075197,0.42999938,0.46116844,1.2560663,0.9215896,0.9311266,1.0470865,0.6063529,0.22730047,0.9371109,0.5813796,0.6658087,0.38362533,0.90874964,0.3830433,0.52212685,-0.13841873,0.71191555,-0.273292,0.83587956,1.0452635,0.4004132,0.8523166,0.68694454,0.19636893,0.6670415,1.2705172,0.24562818,0.22395548,0.4407436,0.20944566,-0.3991295,1.2761673,0.5562921,0.38291085,0.2677232,0.6368433,0.44286713,0.7183002,0.34994304,1.1665773,0.929702,0.51688737,0.3640287,1.2547418,-0.09937098,0.32470772,0.23400734,0.9708193,0.69601935,0.165575,0.17631334,0.69974935,0.5583602,0.49390784,0.6876291,0.6869503,0.54185337,0.34675857,0.7602971,0.3882568,0.5579687,0.16189507,0.1621994,0.40705422,1.001996,0.46196288,0.7074038,0.32411924,0.50106,0.08908657,0.5247979,1.1009765,0.69168264,0.22258253,0.71400434,1.1082016,0.11995049,0.61955565,0.9067458,0.5577113,0.59566957,0.91295296
